,ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
13082,bc35f9acd87089a128dcd9d7f80fd704,33.0,,United States of America,software development and IT,Employed for wages,70000.0,female,57000.0,work for a medium-sized company,Full-Stack Web Developer,English,,master's degree (non-professional),
13083,d1f1b1472b92b2b3cb236e3bee61fd86,29.0,,India,"arts, entertainment, sports, or media",Employed for wages,,male,,,,Telugu,married or domestic partnership,bachelor's degree,
13084,0d6d40a5360bc3d4b2b9bbe4a8cf6224,27.0,,United States of America,"arts, entertainment, sports, or media",Self-employed freelancer,,female,22000.0,freelance ,,English,,bachelor's degree,3000.0
13085,351339312875b674e08921c6ef0eff07,33.0,2.0,Canada,software development and IT,Employed for wages,75000.0,male,80000.0,work for a medium-sized company,Full-Stack Web Developer,Russian,married or domestic partnership,master's degree (non-professional),5000.0
13086,b31c46c8820ebc1d0158fe7032bb1244,31.0,3.0,United States of America,software development and IT,Employed for wages,,male,30000.0,,,English,married or domestic partnership,"some college credit, no degree",50000.0
13087,7c7e51fc94bda45af8ba30ecb6f3df91,31.0,1.0,Bangladesh,,,,male,,,,Sylheti,married or domestic partnership,master's degree (non-professional),
13088,904d7bcc2a27d0d5a54bb99b56bbe29f,35.0,,United States of America,education,Employed for wages,80000.0,female,40000.0,work for a medium-sized company,  Front-End Web Developer,English,,Ph.D.,
13089,d5e274cb292b21a0580df1de54e42f45,41.0,,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,,bachelor's degree,
13090,35f4c1fd70ef7102dbb1b8bc4a6f2dda,34.0,,United States of America,architecture or physical engineering,Employed for wages,70000.0,male,68000.0,work for a medium-sized company,  Front-End Web Developer,English,,bachelor's degree,30000.0
13091,56ea3e3203cf5a4aaa1b6892c71e8645,,,Malaysia,,Not working but looking for work,,male,,freelance ,,English,,bachelor's degree,
13092,3482cca698746718030155262cba12bf,,,,,,,,,start your own business,,,,,
13093,affac6bad145ebdb62febf6dd20144c8,26.0,,United States of America,,Not working but looking for work,,male,,,,English,,bachelor's degree,
13094,49efeed354f1ed6bd56a8fbe2f78a6b7,28.0,,Estonia,office and administrative support,Employed for wages,,female,9000.0,freelance ,,Russian,,"professional degree (MBA, MD, JD, etc.)",
13095,259c0fc1ffcb06d593d1c0b31e6a112e,55.0,,United States of America,,Not working but looking for work,60000.0,female,,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,120000.0
13096,ccf3c50958dd170142bc80187f832fce,26.0,,United States of America,food and beverage,Employed for wages,56000.0,male,48000.0,work for a startup,  Product Manager,English,,bachelor's degree,
13097,85304467a1a74d1a0bcd041237901626,21.0,,India,,,,male,,,,Kannada,"single, never married",bachelor's degree,
13098,77e587c869c702499d98f91890a6f835,29.0,2.0,United States of America,transportation,Employed for wages,50000.0,female,25000.0,work for a multinational corporation,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,
13099,66abb088b5f5e2491c89ec6719d0410d,26.0,,Liberia,software development and IT,Employed for wages,,male,26000.0,,,English,married or domestic partnership,"some college credit, no degree",57000.0
13100,6d2d2b50fcf03b9896515eec7fb36b9f,34.0,,United States of America,software development and IT,Employed for wages,,female,25000.0,,,English,,master's degree (non-professional),
13101,755948e1bc87f1e26c7546d270a0b7ac,20.0,,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,,"some college credit, no degree",
13102,08cbf6859203eba34b8a9cf317eeb77b,40.0,,United States of America,,Not working but looking for work,,male,,freelance ,,English,,bachelor's degree,75000.0
13103,ae13d17d4df4f31eb0b10be71cd3fce0,43.0,2.0,"Netherlands (Holland, Europe)",,Employed for wages,,female,10000.0,start your own business,,Dutch,married or domestic partnership,master's degree (non-professional),15000.0
13104,6aa84c2e2151957b9121c6e80b035157,38.0,1.0,"Netherlands (Holland, Europe)",,Employed for wages,,female,45000.0,freelance ,,Dutch,"single, never married",Ph.D.,20000.0
13105,365e91b8571f5d15f0b869c11f580b51,40.0,1.0,United States of America,,Self-employed freelancer,69120.0,female,40000.0,work for a multinational corporation,  User Experience Designer,English,"single, never married",bachelor's degree,
13106,889c5e04763a4921b3b9831bbd79c6d5,21.0,,Portugal,,A stay-at-home parent or homemaker,15000.0,male,,work for a multinational corporation,Back-End Web Developer,Portuguese,,"some college credit, no degree",
13107,010587a0417cd8551d2d3e5332599258,30.0,,Poland,,Not working but looking for work,,female,,,,Polish,,master's degree (non-professional),
13108,db8611cd4dbc6ba779b587400a8ada34,50.0,,United States of America,software development and IT,Employed for wages,,female,93000.0,,,English,,bachelor's degree,
13109,804a3b9f18436653b611b722c417a52b,27.0,1.0,Slovenia,office and administrative support,Employed for wages,,male,20000.0,start your own business,,Slovene,married or domestic partnership,"some college credit, no degree",
13110,f78b53a1b74ccf11cb5950c72fba0271,36.0,3.0,United States of America,software development and IT,Employed for wages,65000.0,male,34000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,high school diploma or equivalent (GED),
13111,def0f0e3a7bc55c4bf8c36f3036452b1,22.0,,Cyprus,,,50000.0,genderqueer,,work for a startup,  User Experience Designer,Greek,,master's degree (non-professional),
13112,418effde91b3984b16ff02e391441968,34.0,,Brazil,software development and IT,Employed for wages,,female,42000.0,freelance ,,Portuguese,,bachelor's degree,50000.0
13113,8906269039c6a22a53883bf5a006fbb8,27.0,,Poland,,Self-employed freelancer,31827.0,male,16913.0,work for a multinational corporation,  User Experience Designer,Polish,"single, never married","some college credit, no degree",
13114,5f0770f71b3a7b5fe152e85bda6c212b,15.0,,United States of America,,Not working and not looking for work,,female,,freelance ,,English,,no high school (secondary school),
13115,08c179273df0f65003d7fdf402f2149a,43.0,1.0,United States of America,software development and IT,Employed for wages,80000.0,male,,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",
13116,b214efbe1a69f18ca8df1d83d8864cb7,58.0,,United States of America,,Not working and not looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,"trade, technical, or vocational training",10000.0
13117,66148ed32113c57d7411e866b1cf5884,21.0,,Cameroon,,Doing an unpaid internship,,male,,,,English,,"some college credit, no degree",
13118,df0abaf59f3dcb422dfc309baa150164,36.0,,United States of America,software development and IT,Employed for wages,85000.0,male,56000.0,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,master's degree (non-professional),20000.0
13119,fd6b7c5401bcdc46c96eb43d42b7171b,29.0,,Bermuda,,,25000.0,male,,work for a medium-sized company,  Product Manager,English,,master's degree (non-professional),
13120,75a3fc0a01784a486d39149bd282a5ad,38.0,3.0,United States of America,"arts, entertainment, sports, or media",Employed for wages,,male,35000.0,,,English,married or domestic partnership,master's degree (non-professional),15000.0
13121,2cfea1f72133d3cb2d11e918e5adab8f,30.0,2.0,United States of America,software development and IT,Employed for wages,80000.0,male,70000.0,work for a medium-sized company,  DevOps / SysAdmin,English,married or domestic partnership,"some college credit, no degree",15000.0
13122,2163412d19cc7beae6f319456baeb615,32.0,,Canada,,Not working and not looking for work,,male,,,,English,,bachelor's degree,
13123,552d3ef6680c34a46aeb19576631452b,35.0,,United States of America,,A stay-at-home parent or homemaker,45000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",20000.0
13124,365cfca28efe2a891ffe795a2874c3ed,19.0,,United States of America,software development and IT,Employed for wages,40000.0,male,25000.0,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",
13125,9696101ebc23b797d2dd04ec43563587,29.0,,United States of America,,,,male,,,,English,,"some college credit, no degree",
13126,228db775eaf0095e6b6e81bc504638ba,36.0,1.0,United Kingdom,,Not working and not looking for work,55000.0,male,,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,"some college credit, no degree",
13127,145ef7a2db8f6638a2351c04f8e163bb,25.0,,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,married or domestic partnership,bachelor's degree,
13128,547df8ccd8af69a88ba2c856c44271d3,23.0,,United States of America,"farming, fishing, and forestry",Employed for wages,85000.0,female,40000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,
13129,888320d6292c12ad33711e0a934c22d3,34.0,,United States of America,software development and IT,Employed for wages,,male,14000.0,,,English,,bachelor's degree,
13130,ef06924dba4d47e53acd7877d36174b9,24.0,,United States of America,education,Employed for wages,75000.0,female,56374.0,work for a startup,  Data Scientist / Data Engineer,English,,bachelor's degree,9900.0
13131,1a830e9eea96d8c94889c4661417f4a2,27.0,,United States of America,construction and extraction,Employed for wages,50000.0,male,50000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
13132,48cca54e758f0a7af80baafc7154d35d,52.0,,United States of America,sales,Self-employed business owner,55000.0,female,,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,"some college credit, no degree",16000.0
13133,b65d833ff448a284ff29c7a19d28703e,31.0,1.0,United States of America,software development and IT,Employed for wages,,female,84000.0,,,English,married or domestic partnership,bachelor's degree,
13134,86b58087c24c13a92257b52f290dd6b0,17.0,,United Kingdom,,,,male,,freelance ,,English,,high school diploma or equivalent (GED),
13135,51988d19095d3a6ad3984367e78a4624,26.0,,Nigeria,,Not working and not looking for work,,male,,start your own business,,Yoruba,,bachelor's degree,
13136,ebc4116a382245f0d91254cd014aab6a,32.0,,United States of America,education,Employed for wages,,male,70000.0,start your own business,,English,"single, never married",master's degree (non-professional),
13137,2f46ac25aeb5ab885fbd418bb49ffc0d,53.0,,United States of America,,Not working but looking for work,,female,,freelance ,,English,,master's degree (non-professional),1864.0
13138,ce1c1321ef8e22c0a11fe3744b618cd8,32.0,1.0,United States of America,,Not working but looking for work,40000.0,male,,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",14000.0
13139,a45f56e17a133bf200c4d5bef73edfce,37.0,,United States of America,,Not working but looking for work,55000.0,female,,work for a medium-sized company,  Quality Assurance Engineer,English,,bachelor's degree,
13140,ad0a5cd41343bd69203152e83b5e316d,30.0,2.0,United States of America,education,Employed for wages,,male,52000.0,start your own business,,English,married or domestic partnership,master's degree (non-professional),
13141,f3e5e89bf9988b1de4436ba7549df935,27.0,,United States of America,,Doing an unpaid internship,,male,,,,English,,"some college credit, no degree",33000.0
13142,54e556cbff664218e9733226c4c9f52b,31.0,,United States of America,food and beverage,Employed for wages,55000.0,male,35000.0,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",
13143,31e1851fb9cf908413d1feb52871de90,56.0,,United Kingdom,,Employed for wages,,male,,freelance ,,English,,bachelor's degree,
13144,3b5c45cd2bd6a88144fb57b202719bf1,31.0,,United States of America,education,Self-employed business owner,,female,90000.0,,,English,,master's degree (non-professional),50000.0
13145,b44f36bd07ba94b300976f29cdc547e3,23.0,,United States of America,software development and IT,Employed for wages,,male,50000.0,,,English,,"some college credit, no degree",30000.0
13146,25768bd8780a6fe0dd4f5c4f87b3f4f6,26.0,1.0,United States of America,,Employed for wages,75000.0,male,38000.0,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",6000.0
13147,c16f039dccdd0c801698a8a1246d936d,57.0,,Virgin Islands (USA),,Not working but looking for work,80000.0,male,,work for a medium-sized company,Full-Stack Web Developer,Indonesian,,"some college credit, no degree",60000.0
13148,17cae4c19d63f5ad86f0bf5e851b418f,32.0,,United States of America,education,Employed for wages,100000.0,male,53000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,10000.0
13149,fde83c80036046e047aca3d98322e866,22.0,,United States of America,,,,male,,,,English,,bachelor's degree,12000.0
13150,6396f089cc98b1a2b934bd259f68d55e,31.0,,United States of America,software development and IT,Employed for wages,75000.0,male,41200.0,work for a startup,  DevOps / SysAdmin,English,,"some college credit, no degree",
13151,a7a3de83fbe0fd36364c207a72097d7a,32.0,1.0,India,,Employed for wages,50000.0,male,50000.0,work for a medium-sized company,Full-Stack Web Developer,Punjabi,married or domestic partnership,master's degree (non-professional),
