mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
4,30,5,AA,2077,ORD,585,10.42,105,67
1,3,0,UA,1032,ORD,888,21.17,156,167
4,5,1,UA,693,LGA,733,19.00,156,-20
11,21,0,AA,1575,JFK,1391,17.58,260,34
7,9,6,OO,5496,SFO,191,22.95,70,7
5,18,3,AA,370,ORD,733,12.58,130,16
7,6,3,B6,148,JFK,267,20.58,100,120
11,24,3,OH,6673,JFK,213,13.00,89,466
4,2,5,OO,5917,ORD,462,17.37,96,94
10,23,0,WN,1766,SMF,389,7.83,75,30
6,8,2,UA,34,SFO,2586,22.32,340,1
9,19,0,OO,5751,SFO,315,12.08,89,51
9,7,2,WN,938,SMF,404,19.25,85,-11
11,14,0,AA,333,ORD,258,16.67,70,24
6,16,3,UA,689,LGA,733,17.08,165,22
7,12,2,UA,4,SFO,2586,6.00,328,23
7,25,1,AA,502,SJC,1476,16.92,205,-8
0,13,0,OH,5055,LGA,1183,8.83,225,2
10,27,4,OO,5423,SFO,329,13.67,97,64
7,13,3,B6,916,ORD,740,16.08,147,-7
11,22,1,AA,557,ORD,1745,16.58,280,17
3,23,3,AA,2079,ORD,1723,8.17,260,51
5,8,0,AA,759,LGA,1389,16.42,225,-16
0,26,6,OO,3894,ORD,606,11.75,120,-13
3,23,3,OO,6159,ORD,137,11.42,50,46
6,15,2,WN,3600,SJC,342,6.50,80,-3
1,3,0,AA,2357,ORD,802,20.42,145,197
5,13,5,UA,679,LGA,733,12.00,156,NA
0,15,2,AA,392,ORD,733,8.00,120,31
0,2,3,B6,1309,JFK,228,17.17,93,38
6,30,3,UA,836,ORD,733,18.08,141,24
0,2,3,WN,3515,SMF,389,7.25,75,4
7,24,0,OO,5497,SFO,250,22.72,80,-2
7,19,2,UA,654,ORD,719,15.77,154,4
2,25,2,OO,5859,TUS,451,9.93,96,87
1,15,5,WN,2193,SMF,358,9.83,70,37
8,19,5,AA,867,ORD,888,20.00,160,38
7,15,5,OH,5127,JFK,425,8.67,122,130
3,28,1,AA,1600,ORD,235,14.58,75,-5
6,2,3,B6,36,JFK,264,21.00,99,53
11,17,3,UA,891,JFK,2475,6.50,385,64
2,7,5,AA,1677,ORD,1726,19.08,265,34
7,2,6,WN,3313,SJC,308,17.08,75,63
9,9,4,UA,725,ORD,802,20.27,144,141
3,14,1,B6,99,JFK,2576,8.92,395,-9
5,16,1,AA,1014,ORD,258,21.50,60,48
1,16,6,WN,1523,TUS,365,16.33,75,-3
11,8,1,OO,5781,SMF,207,6.58,63,14
6,10,4,OO,6018,ORD,588,12.27,103,NA
3,25,5,UA,748,SFO,192,10.27,59,NA
4,22,4,AA,378,ORD,733,11.75,125,33
7,24,0,AA,1509,ORD,1515,21.75,225,-17
1,17,0,B6,648,SFO,2586,23.08,325,17
0,23,3,AA,1943,SFO,337,18.25,80,16
4,23,5,US,323,ORD,1515,8.48,235,16
5,13,5,UA,137,ORD,1846,7.98,267,81
4,15,4,AA,2250,SJC,1438,8.92,205,77
0,21,1,UA,153,ORD,925,17.67,169,130
10,10,1,AA,1765,ORD,258,20.33,70,-1
4,13,2,US,514,SJC,386,13.83,85,-14
0,23,3,US,1408,SFO,2296,13.00,292,-11
11,19,5,B6,919,JFK,740,20.17,183,NA
9,25,6,B6,1004,JFK,187,9.92,71,-11
2,28,5,UA,789,ORD,334,17.13,92,64
1,17,0,UA,1479,ORD,1440,12.18,232,66
2,14,5,US,4,ORD,1440,10.67,233,2
5,19,4,B6,1301,JFK,228,6.92,90,-14
10,28,5,B6,87,JFK,1989,20.33,338,-42
8,11,4,OH,6591,LGA,641,8.08,125,13
6,18,5,AA,2301,ORD,802,6.00,135,-2
10,29,6,UA,35,SFO,2338,9.42,323,-11
2,30,0,AA,1509,ORD,1515,21.92,235,7
7,18,1,OH,5619,JFK,213,18.67,101,19
0,15,2,WN,2624,SMF,373,20.00,80,-10
0,13,0,AA,2352,ORD,740,16.67,139,NA
1,17,0,UA,150,SFO,1846,16.33,241,19
4,17,6,B6,51,JFK,1028,13.50,168,19
6,7,1,OO,5737,SFO,153,10.95,61,81
6,26,6,OO,6083,ORD,466,16.42,99,-20
5,13,5,OO,5836,ORD,344,15.97,78,NA
3,2,3,WN,1669,SJC,333,17.33,70,-3
11,21,0,UA,311,SFO,372,12.82,95,28
4,30,5,B6,649,JFK,2586,20.50,388,42
10,4,2,OO,5851,ORD,522,8.35,107,-14
5,21,6,UA,1633,ORD,1440,12.08,218,30
6,12,6,UA,734,ORD,412,13.60,86,2
0,23,3,AA,1509,ORD,1515,21.92,225,114
3,17,4,WN,1689,TUS,365,20.33,75,25
4,16,5,OH,5594,LGA,544,17.75,138,84
6,16,3,UA,1214,ORD,843,13.27,132,24
2,14,5,UA,275,ORD,403,16.75,94,-3
1,7,4,UA,710,SFO,192,22.58,59,5
6,17,4,B6,91,JFK,2576,15.92,373,29
8,5,5,OH,6831,JFK,184,21.00,93,3
5,20,5,US,2118,LGA,185,8.00,64,-7
11,17,3,UA,269,ORD,403,20.40,95,93
8,28,0,UA,107,ORD,1745,9.03,265,36
5,9,1,UA,640,ORD,606,21.50,115,16
5,20,5,OH,5637,JFK,508,16.17,140,50
7,7,4,OO,6088,ORD,296,10.88,72,-13
6,22,2,UA,1568,ORD,1012,18.70,160,-15
6,27,0,UA,107,ORD,1745,9.00,257,22
6,27,0,UA,851,LGA,733,10.00,154,-21
3,12,6,B6,23,JFK,1028,10.00,189,132
11,21,0,B6,359,JFK,2465,17.98,400,81
6,20,0,OH,5533,JFK,289,12.67,94,-8
0,18,5,UA,805,SFO,337,21.00,88,8
5,20,5,UA,182,ORD,606,13.43,127,-7
0,15,2,AA,1994,SFO,1464,9.42,205,NA
5,12,4,B6,709,JFK,1597,6.00,224,-10
9,22,3,OH,6463,LGA,585,13.50,143,22
5,22,0,UA,448,SMF,910,13.82,141,-5
8,15,1,OO,5951,ORD,491,8.70,95,42
11,31,3,WN,3545,SMF,397,17.92,80,6
6,10,4,AA,629,ORD,1829,20.67,270,215
9,31,5,WN,981,SMF,397,20.25,80,-11
7,24,0,OO,5841,ORD,116,10.20,51,-8
2,21,5,WN,507,SMF,373,20.00,85,-2
4,13,2,AA,874,ORD,867,19.00,140,24
2,29,6,UA,1510,SFO,651,8.67,117,-6
4,1,4,OO,6597,SFO,192,18.42,58,NA
2,6,4,UA,212,ORD,473,7.17,88,-16
1,2,6,WN,1644,SFO,447,13.25,85,143
0,22,2,AA,2098,ORD,867,16.00,135,84
2,10,1,OO,3864,TUS,601,6.35,114,-4
10,12,3,B6,61,JFK,1069,12.50,183,-17
4,11,0,US,784,SFO,2296,22.67,294,-22
8,26,5,US,343,ORD,1440,7.58,225,13
3,2,3,US,514,SJC,386,13.83,83,22
10,1,6,OO,5570,SFO,262,17.67,82,106
10,12,3,WN,2621,SMF,910,6.00,145,-10
7,11,1,AA,21,JFK,2475,19.25,370,39
11,7,0,OO,5903,ORD,588,20.00,112,33
10,14,5,UA,604,ORD,612,8.08,107,18
9,30,4,OO,5915,SFO,451,22.70,92,20
9,15,3,OO,6459,ORD,160,12.10,49,60
7,4,1,UA,48,OGG,2486,22.67,311,-28
10,12,3,AA,707,LGA,1389,7.08,255,NA
5,29,0,UA,573,SFO,447,8.73,98,103
1,22,5,OO,5792,SFO,462,14.92,120,-18
1,22,5,WN,1172,SMF,647,6.17,110,-13
2,3,1,HA,30,OGG,2640,15.83,325,252
3,29,2,AA,371,LGA,733,20.25,145,101
11,17,3,WN,2851,SMF,605,20.75,115,135
2,27,4,UA,624,ORD,612,18.00,106,NA
11,31,3,UA,293,ORD,1739,8.03,278,9
0,16,3,UA,1454,ORD,1012,13.25,156,20
9,16,4,OH,6447,LGA,461,8.83,119,0
10,23,0,AA,301,LGA,733,6.00,150,-12
1,13,3,OO,5421,SMF,373,6.37,113,-4
7,13,3,UA,567,SFO,372,20.48,92,3
5,17,2,AA,780,ORD,1197,6.25,170,27
7,6,3,OH,5585,JFK,184,9.00,100,6
6,30,3,AA,889,ORD,1745,17.17,250,22
6,11,5,B6,701,JFK,1597,23.98,222,17
8,30,2,UA,137,ORD,1846,8.10,269,7
10,27,4,AA,2450,SFO,337,12.25,85,43
10,14,5,B6,1053,JFK,340,15.33,115,-8
6,17,4,OO,6456,SFO,316,9.30,73,58
9,6,1,B6,1016,JFK,187,19.00,100,0
3,1,2,OO,6467,SMF,373,10.77,89,-1
10,19,3,OO,5571,SFO,262,9.00,79,-5
1,6,3,UA,669,LGA,733,7.00,156,31
4,16,5,B6,19,JFK,1069,7.92,180,16
0,7,1,OO,5946,ORD,588,15.25,121,70
11,20,6,OO,6412,SFO,451,22.50,97,36
7,19,2,B6,643,JFK,2586,10.75,370,11
0,5,6,UA,1187,SFO,326,19.33,69,53
2,8,6,US,1561,LGA,335,15.67,100,121
5,24,2,OH,5659,JFK,425,12.92,104,61
6,19,6,UA,982,ORD,589,18.00,117,-4
5,8,0,UA,690,ORD,733,16.95,143,52
11,25,4,AA,2420,ORD,1120,6.58,170,-11
9,4,6,WN,2538,TUS,365,17.25,75,30
6,26,6,UA,27,JFK,2475,15.67,371,10
7,27,3,AA,356,ORD,733,9.42,130,20
1,17,0,US,208,SJC,621,16.20,110,32
10,28,5,AA,1994,SFO,1464,9.50,200,33
1,5,2,AA,1823,ORD,1144,9.00,170,-1
2,7,5,HA,40,OGG,2562,16.25,310,-8
6,14,1,B6,916,ORD,740,16.08,147,21
2,5,3,OO,6062,ORD,67,15.75,48,30
3,20,0,OO,6189,ORD,522,15.13,102,-7
1,6,3,AA,444,ORD,867,10.08,135,NA
6,11,5,UA,127,ORD,1745,18.72,261,1
0,26,6,OO,5920,ORD,84,16.67,48,58
10,5,3,AA,1242,SJC,1438,6.58,210,-7
2,22,6,B6,1107,JFK,426,15.92,110,70
5,27,5,US,2187,LGA,214,19.00,73,NA
10,8,6,AA,1612,SFO,1846,9.67,255,-20
2,20,4,UA,1114,ORD,783,13.48,119,6
1,25,1,AA,194,SFO,2704,14.42,325,-10
0,12,6,UA,720,SFO,967,14.42,147,231
3,19,6,AA,459,ORD,1197,9.83,175,6
5,24,2,B6,1010,JFK,187,14.92,78,16
8,2,2,B6,709,JFK,1597,6.00,224,-6
8,14,0,AA,2455,ORD,1440,7.50,220,-3
10,10,1,AA,1223,ORD,1721,18.67,270,-14
6,10,4,UA,892,SFO,2586,10.20,354,16
8,1,1,OO,6091,ORD,585,12.62,115,-9
11,24,3,WN,3349,SMF,373,15.25,80,26
0,8,2,UA,1506,SFO,651,18.22,117,NA
1,4,1,OO,6531,ORD,409,15.92,90,232
9,9,4,OO,6019,ORD,462,17.78,96,-11
1,23,6,OO,6045,ORD,462,9.80,105,1
8,5,5,US,2130,LGA,185,14.00,71,-5
0,1,2,UA,432,ORD,599,13.63,110,34
0,4,5,OO,5443,SFO,329,15.92,101,112
5,3,2,OO,5985,ORD,323,19.67,80,24
6,4,5,B6,83,JFK,2421,20.58,380,-36
11,27,6,B6,45,JFK,1005,8.08,186,-25
3,11,5,B6,30,JFK,264,22.92,83,NA
5,16,1,US,165,SJC,386,9.47,86,-1
8,14,0,US,2128,LGA,185,13.00,69,9
10,9,0,OH,6659,LGA,431,8.00,122,-18
0,17,4,UA,682,ORD,733,13.08,129,20
5,25,3,UA,265,ORD,1249,9.85,200,3
5,3,2,UA,59,SFO,2367,8.92,323,-10
5,28,6,OO,6810,TUS,451,12.92,92,-9
9,22,3,AA,444,ORD,867,9.75,130,0
11,1,1,OH,6565,LGA,610,21.85,120,74
11,11,4,UA,328,ORD,599,6.65,107,8
7,27,3,WN,720,SJC,621,21.58,95,NA
6,14,1,UA,839,JFK,2475,17.98,384,-18
4,24,6,UA,837,JFK,2586,7.08,378,16
8,23,2,HA,157,OGG,100,12.18,34,-8
8,24,3,UA,35,SFO,2338,8.97,304,0
10,8,6,OH,6391,JFK,94,17.33,94,109
11,19,5,OH,6821,JFK,1417,19.33,265,NA
1,13,3,B6,72,JFK,209,16.25,70,130
2,2,0,WN,2871,SMF,647,20.83,105,6
7,24,0,US,2173,LGA,214,12.00,76,1
7,15,5,B6,265,SMF,387,19.00,80,-11
11,18,4,AA,455,ORD,1745,15.17,260,55
1,22,5,UA,574,ORD,235,14.20,76,81
0,8,2,AA,1972,ORD,647,16.58,110,122
0,9,3,US,856,ORD,678,20.42,120,-22
7,28,4,US,504,ORD,1440,17.17,218,-3
4,18,0,US,468,JFK,2248,7.75,341,-21
10,12,3,AA,2353,ORD,802,19.25,155,36
7,28,4,US,2177,LGA,214,14.00,77,4
3,10,4,OH,5501,JFK,340,8.42,110,NA
7,9,6,WN,2668,SMF,404,8.58,90,-16
5,10,2,OO,6226,ORD,584,15.75,110,37
5,14,6,B6,185,JFK,2446,18.67,371,229
2,10,1,OH,5673,LGA,641,11.00,151,39
7,16,6,AA,1329,LGA,950,18.92,170,-24
1,12,2,AA,1704,ORD,719,9.25,120,NA
5,2,1,AA,1331,ORD,1671,9.92,245,8
8,5,5,AA,1101,ORD,925,18.75,155,1
3,9,3,UA,679,LGA,733,12.00,152,26
7,4,1,AA,1540,TUS,813,14.17,140,-16
2,18,2,B6,383,LGA,1076,21.75,170,-19
0,30,3,OO,5472,SFO,77,12.03,43,-8
2,7,5,OO,6250,ORD,286,21.33,83,38
5,14,6,UA,323,ORD,802,15.07,150,5
3,11,5,UA,17,JFK,2586,17.67,402,50
4,10,6,UA,575,ORD,1721,15.25,257,9
4,30,5,UA,220,SFO,2419,16.42,305,-15
6,23,3,OH,5360,JFK,106,14.42,75,200
0,28,1,AQ,67,OGG,100,19.00,34,-4
5,21,6,B6,52,JFK,267,9.33,81,-19
4,6,2,B6,915,JFK,740,13.75,157,-12
7,5,2,AA,1797,ORD,258,11.83,60,110
6,14,1,UA,548,SFO,599,13.00,118,9
6,4,5,OO,6396,SFO,326,11.27,76,53
11,11,4,OH,6749,LGA,641,19.58,150,32
11,14,0,OO,6259,ORD,130,8.42,53,-2
10,14,5,OH,6606,JFK,213,8.58,99,51
4,8,4,OO,6051,ORD,177,11.13,65,2
10,10,1,WN,560,SJC,296,20.92,60,-5
10,17,1,WN,3499,SJC,417,17.08,80,-9
11,19,5,AA,1040,SFO,1464,16.67,195,28
0,20,0,UA,1244,SJC,1829,13.28,253,-27
11,24,3,AA,1174,SJC,1829,12.67,265,77
5,4,3,OO,6264,ORD,607,21.17,101,98
9,20,1,AA,3,JFK,2475,12.50,365,NA
0,6,0,WN,298,SJC,333,21.92,70,25
3,5,6,UA,562,SFO,550,13.90,107,22
1,25,1,UA,893,JFK,2586,8.53,403,-7
6,10,4,B6,42,JFK,209,11.00,75,-7
8,4,4,B6,148,JFK,267,20.83,102,-42
9,6,1,US,2140,LGA,185,19.00,77,-9
9,9,4,B6,615,JFK,829,13.48,149,5
5,30,1,UA,828,ORD,867,21.08,135,49
1,19,2,UA,153,ORD,925,17.67,175,-18
2,13,4,AA,1087,ORD,837,20.17,140,0
0,22,2,UA,543,ORD,1498,20.50,241,66
9,1,3,AA,635,ORD,1745,18.33,270,-28
3,23,3,OO,5951,ORD,491,7.63,97,69
11,26,5,OO,6459,ORD,160,11.97,51,NA
4,29,4,AA,345,LGA,733,17.50,160,16
1,25,1,UA,1299,ORD,412,11.40,85,NA
6,26,6,HA,133,OGG,100,9.35,34,71
7,2,6,B6,119,JFK,1182,14.83,193,529
2,4,2,US,343,ORD,1440,7.42,235,3
10,16,0,AA,1228,TUS,1437,13.25,210,-6
11,19,5,WN,1545,SJC,697,11.75,130,28
1,18,1,AA,347,LGA,733,18.25,137,115
4,1,4,UA,817,SFO,337,10.13,87,-11
1,4,1,B6,701,JFK,1597,7.00,239,-14
3,28,1,HA,155,OGG,100,8.67,34,-6
9,24,5,HA,40,OGG,2562,15.08,315,4
11,22,1,UA,183,ORD,1745,9.22,272,54
2,25,2,OO,6756,ORD,773,19.83,127,60
7,17,0,AA,2393,LGA,761,16.00,165,-11
1,18,1,AA,554,SFO,1846,16.58,245,18
10,21,5,WN,2475,SJC,308,16.83,75,26
1,17,0,B6,1731,ORD,740,7.00,125,-24
6,31,4,OH,5139,LGA,292,8.82,94,23
3,21,1,AA,1845,JFK,1090,5.75,170,18
2,28,5,UA,145,ORD,1846,13.08,277,78
4,8,4,UA,695,LGA,733,19.98,160,66
4,23,5,OO,5984,ORD,174,21.50,55,10
9,26,0,OO,6350,SFO,363,11.58,80,-12
10,2,0,OO,5452,SFO,77,19.58,42,55
0,24,4,UA,654,ORD,719,16.00,150,NA
2,20,4,WN,3741,SMF,373,15.17,80,45
0,7,1,B6,221,JFK,2465,8.42,375,13
1,27,3,WN,3340,SJC,296,6.92,60,1
8,19,5,OO,6044,ORD,607,9.17,106,0
11,26,5,B6,263,SMF,387,9.17,83,NA
5,17,2,AA,1438,TUS,1437,12.00,210,64
1,25,1,WN,3219,SJC,386,20.33,80,-6
0,18,5,WN,3864,SMF,389,15.42,75,1
4,7,3,AA,441,ORD,334,14.25,90,29
11,1,1,AA,780,ORD,1197,6.00,175,76
0,26,6,UA,1226,ORD,622,7.08,110,-1
1,9,6,OO,6408,SFO,451,12.75,94,22
5,30,1,WN,3659,SJC,386,18.08,80,19
5,16,1,UA,950,ORD,589,13.22,117,137
1,14,4,OO,5863,ORD,438,8.60,99,92
8,13,6,AA,1704,ORD,719,8.83,130,61
2,23,0,B6,839,JFK,1028,14.00,175,17
0,22,2,AA,1048,ORD,1197,8.58,180,58
4,4,0,AA,272,SFO,2585,20.83,315,21
6,12,6,UA,844,SFO,337,14.78,87,-15
4,22,4,AA,1943,SFO,337,18.83,85,4
9,9,4,OO,5792,SFO,462,15.32,116,17
9,21,2,OO,5962,ORD,412,16.33,85,-2
1,13,3,AA,398,ORD,733,6.00,120,51
0,9,3,OH,5059,JFK,264,12.12,92,-12
5,29,0,US,92,ORD,1440,14.17,229,-22
9,10,5,AA,785,LGA,1389,17.67,245,-20
11,25,4,UA,1176,SFO,679,18.75,130,61
3,24,4,UA,914,SFO,2419,7.85,301,-31
7,16,6,OO,5875,ORD,196,8.03,60,7
2,9,0,B6,32,JFK,264,15.17,82,54
5,25,3,AA,1025,ORD,177,15.33,60,56
3,18,5,OH,5166,LGA,585,20.92,128,39
1,8,5,UA,446,ORD,599,15.75,108,34
9,1,3,OH,6719,JFK,301,12.58,89,13
11,4,4,US,1177,LGA,544,10.00,132,-8
8,25,4,HA,155,OGG,100,8.67,34,NA
6,28,1,OH,5552,JFK,301,9.08,105,NA
1,13,3,UA,1504,SFO,414,10.75,91,25
7,13,3,AA,2377,LGA,761,6.50,140,23
5,23,1,OH,5394,LGA,641,17.75,143,43
4,11,0,UA,1590,SFO,414,12.78,99,65
1,4,1,UA,405,LGA,1619,10.98,271,68
0,11,5,OH,5469,JFK,740,16.33,199,NA
10,5,3,UA,1454,ORD,1012,13.72,159,-11
7,29,5,B6,173,JFK,2569,17.92,390,46
7,1,5,OO,5701,SJC,234,7.88,62,-10
7,8,5,AA,305,ORD,1721,9.33,265,-13
8,24,3,B6,181,JFK,2446,9.50,360,-14
0,11,5,OO,5554,SFO,262,15.33,79,19
6,19,6,OH,5692,JFK,274,22.08,94,95
1,6,3,B6,1079,JFK,288,22.17,94,-2
6,2,3,B6,130,JFK,301,18.67,103,68
11,15,1,OH,6463,ORD,264,13.78,83,48
3,2,3,OO,6352,SFO,751,21.92,120,-10
0,4,5,UA,670,ORD,733,7.00,125,NA
2,13,4,WN,2881,SMF,358,19.92,70,2
7,7,4,WN,989,SMF,479,21.17,85,-16
8,10,3,B6,365,LGA,1035,14.92,180,8
10,16,0,AA,2317,ORD,802,10.08,160,-21
2,1,6,AA,117,JFK,2475,14.50,370,132
4,18,0,AA,1872,ORD,1005,11.42,155,-4
1,16,6,AA,1450,ORD,719,14.25,145,17
8,14,0,B6,148,JFK,267,20.83,102,73
1,25,1,UA,1514,ORD,1182,19.17,179,81
10,30,0,AA,329,LGA,733,13.00,165,42
8,5,5,OO,5572,SFO,329,11.25,92,9
11,25,4,UA,318,SFO,967,14.72,150,-5
1,14,4,OO,6567,ORD,911,20.25,158,20
8,23,2,AA,753,LGA,1389,14.75,240,-35
8,14,0,AA,1950,SFO,2585,6.00,310,19
5,3,2,AA,1765,ORD,258,19.42,70,84
5,10,2,HA,205,OGG,100,6.03,34,1
7,5,2,UA,340,ORD,622,16.25,118,NA
7,3,0,UA,1244,ORD,589,21.90,105,66
6,30,3,OO,5560,SFO,77,6.33,39,-8
1,17,0,OO,5919,ORD,462,17.17,101,17
11,22,1,AA,16,SFO,2586,11.83,330,104
9,22,3,UA,642,ORD,719,10.50,138,24
8,18,4,UA,340,ORD,622,16.17,114,89
8,20,6,B6,206,SJC,324,8.92,72,-1
6,27,0,UA,498,ORD,843,20.98,132,73
2,14,5,OO,5655,SFO,86,9.72,43,3
2,28,5,UA,466,SFO,967,16.00,145,57
5,11,3,WN,1619,SFO,651,16.08,120,18
5,9,1,WN,1466,SMF,480,8.83,90,-8
6,25,5,HA,161,OGG,100,15.20,34,35
1,10,0,UA,88,SFO,2565,10.83,334,-12
1,21,4,B6,25,JFK,1069,7.08,185,17
0,6,0,WN,343,SJC,569,21.42,105,60
0,8,2,OO,5843,ORD,67,17.92,53,34
3,29,2,OO,6139,SFO,896,14.85,141,11
9,23,4,AA,178,SFO,2586,13.67,335,-9
5,3,2,WN,2175,SMF,480,10.33,90,-11
11,18,4,B6,1083,JFK,541,9.50,133,20
7,7,4,WN,3659,SJC,386,18.08,80,34
7,10,0,OO,5868,ORD,631,14.08,110,44
7,13,3,B6,1024,JFK,187,22.58,80,74
8,17,3,WN,1230,SJC,697,14.75,130,-21
6,28,1,UA,675,ORD,1041,19.93,169,59
2,1,6,WN,2561,SJC,308,21.00,70,27
5,10,2,AA,2466,SFO,1464,0.67,200,85
1,7,4,UA,128,ORD,678,7.63,117,NA
6,23,3,OO,3881,TUS,601,7.58,108,-8
6,30,3,B6,648,SFO,2586,22.33,336,71
7,1,5,B6,345,JFK,1041,8.42,182,-17
11,3,3,OO,5561,SFO,262,11.60,79,90
4,13,2,B6,221,JFK,2465,9.42,361,-16
0,30,3,UA,184,SFO,2521,8.83,320,-3
2,8,6,OO,6761,ORD,466,20.00,102,-17
6,15,2,UA,688,ORD,733,15.92,145,17
3,1,2,OH,5251,LGA,544,14.75,134,79
11,8,1,WN,610,SFO,447,9.50,90,-14
9,22,3,UA,420,ORD,763,13.20,127,12
11,15,1,WN,2381,SFO,967,11.67,150,57
9,19,0,AA,2455,ORD,1440,7.50,220,12
2,22,6,AA,324,SFO,1464,15.17,210,-18
3,20,0,OH,5525,LGA,866,22.08,153,15
9,15,3,WN,1349,SMF,404,13.92,85,-8
11,21,0,UA,532,ORD,867,10.23,134,40
5,3,2,AA,185,JFK,2475,20.50,373,48
6,18,5,B6,904,ORD,740,9.58,130,-12
8,29,1,OH,6826,LGA,641,17.42,141,-2
2,27,4,WN,1162,SJC,621,11.75,105,28
1,23,6,B6,649,JFK,2586,20.17,395,16
10,11,2,WN,293,SMF,358,14.83,70,-14
2,5,3,AA,2098,ORD,867,16.00,135,3
5,7,6,UA,1005,ORD,1162,9.83,185,25
6,17,4,WN,3856,SFO,414,9.08,90,9
10,8,6,AA,1751,ORD,925,12.08,165,-4
5,28,6,B6,919,JFK,740,20.50,171,NA
4,13,2,AA,1396,SFO,1464,16.17,205,26
0,15,2,AA,1031,ORD,1236,18.83,195,-19
0,8,2,AA,1861,ORD,403,12.00,90,42
2,1,6,AA,682,SJC,1438,7.58,205,31
5,24,2,B6,95,JFK,2576,18.08,391,-31
4,8,4,AA,2019,LGA,887,20.42,160,58
6,6,0,UA,763,ORD,258,14.92,73,-1
3,24,4,HA,115,OGG,100,7.50,34,-8
1,4,1,AA,345,LGA,733,17.25,164,NA
3,20,0,UA,374,SFO,1504,11.58,206,-4
3,13,0,US,2169,LGA,214,10.00,81,NA
4,5,1,AA,554,SFO,1846,16.33,245,19
7,24,0,UA,51,SFO,2338,10.67,320,-10
6,8,2,UA,332,SMF,1781,13.37,238,-2
9,28,2,OO,6140,SFO,363,22.40,77,-15
1,21,4,AA,353,LGA,733,19.48,160,39
9,15,3,OO,5474,SFO,250,8.98,78,-1
9,19,0,UA,479,SFO,679,19.40,124,159
7,5,2,UA,501,SFO,447,10.20,99,NA
5,29,0,HA,132,OGG,121,9.08,36,55
3,6,0,WN,3774,SFO,651,19.33,120,-23
10,20,4,AA,2057,ORD,2072,8.50,275,-14
11,15,1,B6,821,JFK,944,7.17,175,-22
4,10,6,OO,5851,ORD,522,8.00,102,0
9,29,3,UA,524,ORD,867,7.53,140,-10
3,15,2,OO,5497,SFO,250,23.08,81,5
10,14,5,UA,186,SFO,2521,13.65,317,111
6,6,0,OO,5912,ORD,316,10.92,75,-6
10,22,6,UA,907,ORD,1846,17.58,289,9
8,6,6,OO,5756,SFO,153,13.13,55,1
0,22,2,AA,444,ORD,867,10.08,130,-2
1,18,1,US,2187,LGA,214,19.00,80,-16
0,10,4,UA,1590,SFO,414,13.45,92,166
6,27,0,AA,1720,SJC,1438,9.50,205,-8
5,16,1,OO,5979,ORD,122,16.97,49,41
0,11,5,UA,376,ORD,678,16.17,122,49
1,12,2,OO,6198,ORD,286,15.78,83,NA
10,18,2,WN,215,SFO,1855,8.25,245,3
0,1,2,UA,906,SFO,1846,10.75,251,49
4,23,5,B6,175,JFK,2421,12.00,358,-12
2,6,4,AA,1899,LGA,887,6.00,165,0
6,16,3,B6,1075,JFK,288,14.98,91,28
8,18,4,WN,1275,SJC,417,6.50,80,-1
2,8,6,AA,1058,ORD,1144,19.08,175,25
11,2,2,US,899,LGA,544,8.17,128,-18
5,20,5,UA,248,ORD,235,17.75,79,81
0,29,2,UA,732,ORD,589,8.00,105,-12
2,17,1,US,46,SFO,651,12.17,116,-5
8,16,2,AA,2090,SFO,1464,11.00,210,95
10,18,2,AA,2357,ORD,802,20.83,150,-36
1,1,5,B6,347,JFK,1041,11.67,178,31
5,24,2,UA,597,ORD,334,20.08,82,NA
3,6,0,WN,1745,SFO,447,19.50,90,117
6,19,6,AA,1618,ORD,403,17.42,85,-3
4,31,6,AA,1713,LGA,1097,15.25,195,21
2,24,1,OH,5255,JFK,94,15.25,75,15
0,31,4,AA,370,ORD,733,12.58,130,55
0,2,3,UA,678,ORD,733,11.00,130,35
11,12,5,B6,73,JFK,1028,13.82,181,38
11,26,5,UA,1684,SFO,414,20.17,93,26
1,8,5,AQ,229,OGG,100,21.17,34,-9
1,18,1,AA,1513,ORD,888,18.83,160,93
8,1,1,OO,5853,ORD,196,13.17,60,18
9,23,4,WN,1378,SFO,447,12.67,90,51
11,17,3,US,2169,LGA,214,10.00,81,-4
4,11,0,OO,6023,ORD,491,15.82,100,159
8,6,6,UA,1240,SMF,910,10.62,138,-8
1,23,6,UA,575,ORD,1721,14.75,271,112
6,31,4,UA,470,ORD,678,21.17,131,-3
11,21,0,AA,1559,LGA,1097,16.17,190,61
8,9,2,B6,1010,JFK,187,14.92,83,NA
10,7,5,UA,174,ORD,642,18.98,118,24
11,22,1,OO,4551,ORD,264,16.25,73,9
10,12,3,UA,360,ORD,589,11.17,107,17
11,25,4,AA,703,ORD,888,18.08,165,-10
6,2,3,US,2191,LGA,214,21.00,78,NA
3,3,4,AA,1521,ORD,1437,19.50,230,-9
7,1,5,AA,371,LGA,733,20.25,150,67
9,16,4,UA,1534,ORD,1005,16.97,161,21
7,4,1,WN,1501,SMF,647,21.67,110,55
0,17,4,UA,722,ORD,589,15.75,111,25
7,9,6,US,908,ORD,678,5.83,121,-7
4,22,4,UA,310,ORD,473,21.42,91,30
8,10,3,OO,5490,SFO,262,21.25,80,-12
7,28,4,OH,5619,JFK,213,18.67,101,67
